Drain_Label,Drain_ID,Drain_Type,Rainfall_mm_hr,Month,Degradation_Factor_x,Design_Capacity_m3hr,Catchment_km2,Impervious_frac,Runoff_coeff,Slope,Pipe_ID,Node_ID,latitude,longitude
D-239,239,3,5,9,0.532426797,3007.993991,3.404625332,0.570326481,0.63223534,0.0797474,P-205,1247514,47.61083315,-122.3351041
D-239,239,3,8,10,0.532426797,3007.993991,3.404625332,0.570326481,0.63223534,0.0797474,P-205,1247514,47.61083315,-122.3351041
D-239,239,3,10,11,0.532426797,3007.993991,3.404625332,0.570326481,0.63223534,0.0797474,P-205,1247514,47.61083315,-122.3351041
D-239,239,3,8,12,0.532426797,3007.993991,3.404625332,0.570326481,0.63223534,0.0797474,P-205,1247514,47.61083315,-122.3351041
D-240,240,3,2,1,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,3,2,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,4,3,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,5,4,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,6,5,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,5,6,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,3,7,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,3,8,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,5,9,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,8,10,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,10,11,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-240,240,3,8,12,0.789991894,4104.096661,1.296998057,0.377495649,0.652905715,0.087750897,P-217,1244093,47.61149469,-122.3317691
D-241,241,1,2,1,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,3,2,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,4,3,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,5,4,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,6,5,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,5,6,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,3,7,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,3,8,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,5,9,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,8,10,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,10,11,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-241,241,1,8,12,0.780742294,2646.092896,4.73206363,0.872430616,0.405237783,0.110688249,P-227,1255438,47.60925777,-122.3419489
D-242,242,1,2,1,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,3,2,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,4,3,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,5,4,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,6,5,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,5,6,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,3,7,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,3,8,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,5,9,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,8,10,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,10,11,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-242,242,1,8,12,0.780330047,4258.100666,4.792678597,0.663704781,0.665414949,0.041983664,P-231,1265840,47.60731886,-122.3385832
D-243,243,2,2,1,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,3,2,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,4,3,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,5,4,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,6,5,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,5,6,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,3,7,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,3,8,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,5,9,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,8,10,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,10,11,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-243,243,2,8,12,0.801743833,4886.461509,4.616889756,0.437185683,0.471214387,0.149486748,P-247,1262082,47.60806101,-122.3385484
D-244,244,3,2,1,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,3,2,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,4,3,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,5,4,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,6,5,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,5,6,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,3,7,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,3,8,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,5,9,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,8,10,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,10,11,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-244,244,3,8,12,0.838233969,5037.752034,2.165714151,0.703020411,0.784428127,0.146471043,P-273,1253531,47.6097292,-122.3331714
D-245,245,3,2,1,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,3,2,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,4,3,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,5,4,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,6,5,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,5,6,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,3,7,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,3,8,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,5,9,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,8,10,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,10,11,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-245,245,3,8,12,0.9024945,1752.630097,0.569554774,0.670876944,0.459465091,0.101045596,P-275,1256071,47.60926724,-122.3327489
D-246,246,3,2,1,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,3,2,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,4,3,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,5,4,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,6,5,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,5,6,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,3,7,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,3,8,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,5,9,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,8,10,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,10,11,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-246,246,3,8,12,0.63491036,2901.428947,4.677433532,0.514897631,0.565849649,0.037935943,P-287,1273085,47.60594559,-122.3356074
D-247,247,2,2,1,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,3,2,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,4,3,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,5,4,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,6,5,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,5,6,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,3,7,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,3,8,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,5,9,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,8,10,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,10,11,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-247,247,2,8,12,0.912524705,1517.468481,2.426828667,0.368134555,0.434139867,0.105231954,P-001,1251895,47.6099653,-122.3372382
D-248,248,1,2,1,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,3,2,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,4,3,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,5,4,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,6,5,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,5,6,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,3,7,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,3,8,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,5,9,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,8,10,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,10,11,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-248,248,1,8,12,0.749127841,5928.533723,4.849946686,0.702943917,0.798749701,0.020107777,P-001,1253135,47.60974304,-122.3377612
D-249,249,2,2,1,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,3,2,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,4,3,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,5,4,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,6,5,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,5,6,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,3,7,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,3,8,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,5,9,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,8,10,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,10,11,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-249,249,2,8,12,0.53852914,5593.582264,4.836289897,0.612184621,0.600878004,0.01429135,P-002,1265011,47.60746037,-122.3403053
D-250,250,1,2,1,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,3,2,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,4,3,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,5,4,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,6,5,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,5,6,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,3,7,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,3,8,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,5,9,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,8,10,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,10,11,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-250,250,1,8,12,0.529275465,3564.269479,4.33854255,0.763391035,0.638154007,0.046075604,P-002,1268708,47.60675925,-122.3396479
D-251,251,1,2,1,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,3,2,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,4,3,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,5,4,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,6,5,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,5,6,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,3,7,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,3,8,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,5,9,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,8,10,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,10,11,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-251,251,1,8,12,0.667119159,4583.55424,1.825020014,0.612098101,0.426830591,0.074767214,P-003,1257667,47.60889013,-122.339848
D-252,252,2,2,1,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,3,2,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,4,3,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,5,4,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,6,5,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,5,6,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,3,7,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,3,8,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,5,9,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,8,10,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,10,11,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-252,252,2,8,12,0.892448489,3192.362836,2.232939779,0.8113089,0.699984188,0.131558151,P-004,1256105,47.60917935,-122.3390639
D-253,253,1,2,1,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,3,2,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,4,3,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,5,4,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,6,5,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,5,6,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,3,7,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,3,8,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,5,9,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,8,10,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,10,11,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-253,253,1,8,12,0.853840467,3979.052825,4.330115022,0.631144103,0.483962237,0.11180367,P-005,1248610,47.61065071,-122.3323869
D-254,254,1,2,1,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,3,2,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,4,3,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,5,4,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,6,5,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,5,6,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,3,7,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,3,8,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,5,9,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,8,10,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,10,11,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-254,254,1,8,12,0.894307482,1200.325807,1.926149023,0.636562783,0.759221716,0.113978913,P-006,1249122,47.61058076,-122.3307177
D-255,255,3,2,1,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,3,2,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,4,3,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,5,4,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,6,5,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,5,6,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,3,7,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,3,8,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,5,9,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,8,10,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,10,11,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-255,255,3,8,12,0.758634528,4094.134128,1.26271736,0.825992162,0.482055856,0.069569067,P-006,1247004,47.61098683,-122.3315959
D-256,256,1,2,1,0.720099499,1436.746869,3.005605681,0.54208972,0.476275088,0.058430899,P-007,1258254,47.60876243,-122.341489
D-256,256,1,3,2,0.720099499,1436.746869,3.005605681,0.54208972,0.476275088,0.058430899,P-007,1258254,47.60876243,-122.341489
D-256,256,1,4,3,0.720099499,1436.746869,3.005605681,0.54208972,0.476275088,0.058430899,P-007,1258254,47.60876243,-122.341489
D-256,256,1,5,4,0.720099499,1436.746869,3.005605681,0.54208972,0.476275088,0.058430899,P-007,1258254,47.60876243,-122.341489
D-256,256,1,6,5,0.720099499,1436.746869,3.005605681,0.54208972,0.476275088,0.058430899,P-007,1258254,47.60876243,-122.341489
